id	unitCode	title	media_count	media_id	topics	object_type	medium	artist	date
edanmdm-saam_1970.355.378	SAAM	Skunk Cabbage (Spathyema foetida)	1.0	SAAM-1970.355.378_2	Spathyema foetida|Skunk cabbage|Botanical study	Painting	watercolor on paper	Mary Vaux Walcott, born Philadelphia, PA 1860-died St. Andrews, New Brunswick, Canada 1940	1918
edanmdm-saam_1970.355.124	SAAM	Swamp Aster (Aster paludosus)	1.0	SAAM-1970.355.124_2	Swamp aster|Aster paludosus|Botanical study	Painting	watercolor on paper	Mary Vaux Walcott, born Philadelphia, PA 1860-died St. Andrews, New Brunswick, Canada 1940	1922
edanmdm-saam_1970.282	SAAM	View of Cuernavaca	1.0	SAAM-1970.282_1	Mountains|Volcano|Landscapes|Roads|Cuernavaca|Architecture|Domestic|Dwellings	Painting	watercolor	Henry Otto Wix, born Germany 1866-died Santa Barbara, CA 1922	n.d.
edanmdm-saam_1929.8.171.14	SAAM	Necklace				Decorative Arts	glass, faience, and gold	Unidentified	600-525 B.C.
edanmdm-saam_1929.8.210	SAAM	Pendant	1.0	SAAM-1929.8.210_1	Clothing and dress|Dress accessories|Jewelry	Decorative Arts-Jewelry	gold, enamel, gemstones, and pearls	Unidentified	1500-1600
edanmdm-saam_1929.8.621A-B	SAAM	Phoenix and Rosette			Animals|Fantasy|Phoenix	Decorative Arts	bronze, gold, and pearls	Unidentified	618-906
edanmdm-saam_1956.6.23	SAAM	Fan	1.0	SAAM-1956.6.23_1	Uniforms|Classical dress|Clothing and dress|Figure group|History|Military	Decorative Arts	paper; mother of pearl	Unidentified (French)	1880-1900
edanmdm-saam_1929.8.300.1	SAAM	Snuffbox				Decorative Arts	metal	Unidentified	1700-1750
edanmdm-saam_1929.8.152.2	SAAM	Cameo pendant				Decorative Arts-Jewelry	opaque white overlay on blue glass base set in gold	Unidentified	300-100 B.C.
edanmdm-saam_1929.8.174.14	SAAM	Vase	1.0	SAAM-1929.8.174.14_1		Decorative Arts-Glass	glass	Unidentified	
edanmdm-saam_1929.8.452	SAAM	Harp				Decorative Arts		Unidentified	
edanmdm-saam_1994.4.2	SAAM	"Revival Banner (""Revival: Messages of the Times"")"	1.0	SAAM-1994.4.2_1	Rites and ceremonies|Revival|Signs and signboards|Religion	Folk Art	oil on linen	Unidentified	ca. 1930
edanmdm-saam_1973.183.28B	SAAM	Moses Commanding the Waters of the Red Sea to Separate	1.0	SAAM-1973.183.28B_1	Men|Figure group|Religion|Bible, O.T.|Moses (Biblical leader)	Drawing	pencil and pen and ink on paper	William Page, born Albany, NY 1811-died Staten Island, NY 1885	ca. 1855
edanmdm-saam_1994.91.278	SAAM	The Grizzly Giant, Mariposa Grove, Yosemite, California	1.0	SAAM-1994.91.278_2	Trees|Landscapes|Mariposa Grove|Parks	Photography-Photoprint	albumen silver print	Carleton E. Watkins, born Oneonta, NY 1829-died Imola, CA 1916	1861, printed after 1875
edanmdm-saam_1997.79.3	SAAM	Clerigo desconocido (Unknown Cleric)	1.0	SAAM-1997.79.3_1	Books and reading|Occupations|Clothing and dress|Religion|Dress accessories|Jewelry|Portraits|Furnishings|Ethnicity|Chairs|Men|Clergy|Key	Painting-Miniature	watercolor on ivory	Ramon Atiles-Perez, born Ponce, Puerto Rico 1804-died Ponce, Puerto Rico 1875	1843
edanmdm-saam_1998.149.15	SAAM	Pieced Quilt (Honeycomb)	1.0	SAAM-1998.149.15_1		Crafts	chintzes, calicoes and white cotton; quilted in concentric hexagons and diagonal lines	Unidentified	ca. 1830
edanmdm-saam_1991.56.104	SAAM	Crusaders Gate, Nicea	1.0	SAAM-1991.56.104_1	Architecture|Nicea|Religion|Cityscapes|Crusaders Gate|Detail	Drawing	pencil on paper	Miner Kilbourne Kellogg, born Manlius Square, NY 1814-died Toledo, OH 1889	
edanmdm-saam_1999.27.50.2	SAAM	Mrs. Tredwell	1.0	SAAM-1999.27.50.2_1	Women|Clothing and dress|Dress accessories|Portraits|Hats	Painting-Miniature	watercolor on ivory		19th century
edanmdm-saam_2000.83.50	SAAM	Untitled (Boy and Girl)	1.0	SAAM-2000.83.50_1	Portraits|Family|Siblings	Photography-Photoprint	tinted daguerreotype	Unidentified	1850s
edanmdm-saam_2002.48.29	SAAM	Grandad and the Kid, Kansas, 1917	1.0	SAAM-2002.48.29_1	Landscapes|Portraits|Family|Flags	Photography-Photoprint	photographic print with applied oil color	Unidentified	1917
edanmdm-saam_2017.23.2	SAAM	Elizabeth Waters (Mrs. Richard) Cromwell				Painting	oil on canvas	Charles Peale Polk, born Annapolis, MD 1767-died Richmond Courthouse, VA 1822	ca. 1791-1794
edanmdm-saam_1985.66.502	SAAM	Bird's-eye View of the Mandan Village, 1800 Miles above St. Louis	1.0	SAAM-1985.66.502_1	Landscapes|Ethnicity|Architecture|Domestic|Figure group|Bird's eye view|Dwellings	Painting	oil on canvas	George Catlin, born Wilkes-Barre, PA 1796-died Jersey City, NJ 1872	1837-1839
edanmdm-saam_1978.86.4	SAAM	Rab (facing a woman)	1.0	SAAM-1978.86.4_1	Female and child|Figure group	Graphic Arts-Print	lithograph on paper	Arthur B. Davies, born Utica, NY 1862-died Florence, Italy 1928	1896
edanmdm-saam_1986.65.170	SAAM	Woman with Roses in Hair	1.0	SAAM-1986.65.170_1	Roses|Figure female|Flowers	Folk Art	pen and ink and watercolor on paper		ca. 1820-1840
edanmdm-saam_1952.13.84	SAAM	Alice Pike Barney, in Wedding Gown	1.0	SAAM-1952.13.84_1	Women|Design|Rites and ceremonies|Art|Wedding dress|Painters|Pastelist|Occupations|Clothing and dress|Portraits	Painting	oil on canvas	Jared B. Flagg, born New Haven, CT 1820-died New York City 1899	1876
edanmdm-saam_1962.13.45	SAAM	Mont Saint Michel, France	1.0	SAAM-1962.13.45_1	Abbeys|Landscapes|Architecture|Religion|Tower|Church buildings|Detail|Mont Saint Michel	Painting	watercolor and pencil on paper	Cass Gilbert, born Zanesville, OH 1858-died Brockenhurst, England 1934	1906
edanmdm-saam_1962.13.71	SAAM	Venice	1.0	SAAM-1962.13.71_1	Boats and boating|Architecture|Gondola|Cityscapes|Tower|Waterscapes|Wharf|Detail	Painting	watercolor and pencil on paper	Cass Gilbert, born Zanesville, OH 1858-died Brockenhurst, England 1934	1933
edanmdm-saam_1969.20.17	SAAM	The First Needlework				Graphic Arts-Print	etching on parchment	Seymour Joseph Guy, born Greenwich, England 1824-died New York City 1910	1884
edanmdm-saam_1988.15.18	SAAM	Grapes	1.0	SAAM-1988.15.18_1	Fruit|Grape	Graphic Arts-Print	lithograph on paper	Marsden Hartley, born Lewiston, ME 1877-died Ellsworth, ME 1943	1923
edanmdm-saam_1929.6.60	SAAM	Pomona	1.0	SAAM-1929.6.60_1	Pomona|Mythology	Painting	oil on canvas	Childe Hassam, born Dorchester, MA 1859-died East Hampton, NY 1935	1900
edanmdm-saam_1982.1.10	SAAM	March Hare (costume Design from Alice-in-Wonderland, 1915)	1.0	SAAM-1982.1.10_1	Carroll|Literature|Alice in Wonderland	Painting	watercolor and pencil	William Penhallow Henderson, born Medford, MA 1877-died Tesuque, NM 1943	
edanmdm-saam_1985.66.312_6	SAAM	Portrait of Frank Hamilton Cushing	1.0	SAAM-1985.66.3126_1	Occupations|Men|Science|Portraits|Scientists	Painting	oil on canvas	Thomas Hovenden, born Dunmanway, Ireland 1840-died Plymouth Meeting, PA 1895	1890
edanmdm-saam_1929.6.67	SAAM	Niagara Falls	1.0	SAAM-1929.6.67_1	Landscapes|Waterfalls|Niagara Falls	Painting	oil on wood	George Inness, born Newburgh, NY 1825-died Bridge of Allan, Scotland 1894	1885
edanmdm-saam_1981.172.8	SAAM	Young Boy in Hat	1.0	SAAM-1981.172.8_1	Men|Portraits|Children	Silhouette	hollow cut paper on paper	King, n.d.	n.d.
edanmdm-saam_1974.85.80	SAAM	Chicago, the Cathedral	1.0	SAAM-1974.85.80_1	Commercial|Architecture|Skyscraper|Figure group|Religion|Cityscapes|Holy Name Cathedral	Graphic Arts-Print		Donald Shaw MacLaughlan, born Charlottetown, Prince Edward Island, Canada 1876-died Marrakesh, Morocco 19	
edanmdm-saam_1971.269.35	SAAM	Untitled (Forest Scene)	1.0	SAAM-1971.269.35_1	Path|Landscapes|Roads|Forests and forestry	Painting	watercolor on paper mounted on paperboard	Robert Bruce McDougall, died Long Beach, NY 1931	1902
edanmdm-saam_1974.60.8	SAAM	(Untitled--Woman and Serpent)	1.0	SAAM-1974.60.8_1	Reptile|Animals|Devil|Religion|Bible, O.T.|Eve (Biblical figure)|Snakes	Drawing	red chalk on paper	George Grey Barnard, born Bellefonte, PA 1863-died New York City 1938	ca. 1915-1925
edanmdm-saam_1974.69.9	SAAM	Terminal Figure of Ceres	1.0	SAAM-1974.69.9_1	Ceres|Landscapes|Monuments|Versailles|Mythology|Statues	Painting	oil on wood	Carroll Beckwith, born Hannibal, MO 1852-died New York City 1917	1911
edanmdm-saam_1977.107.1	SAAM	Among the Sierra Nevada, California	1.0	SAAM-1977.107.1_2	Mountains|Landscapes|Animals|Waterfalls|Lakes|Birds|Sierra Nevada Mountains|Ducks	Painting	oil on canvas	Albert Bierstadt, born Solingen, Germany 1830-died New York City 1902	1868
edanmdm-saam_1972.57.1	SAAM	(Model for Prehn Memorial, Passaic, New Jersey)	1.0	SAAM-1972.57.1_1	Memorials|Sculpture model|Prehn|Monuments|Passaic|Cityscapes|Allegory|Children	Sculpture	painted plaster relief	Karl Bitter, born Vienna, Austria 1867-died New York City 1915	ca. 1911-1912
edanmdm-saam_1967.63.127	SAAM	Abstract	1.0	SAAM-1967.63.127_1	Art, abstract|Art	Drawing	drawing	Carl Newman, born Philadelphia, PA 1858-died Abington, PA 1932	
edanmdm-saam_1967.63.83	SAAM	Female Nude	1.0	SAAM-1967.63.83_1	Art|Figure female|Occupations|Models (representations)|Nudity	Drawing	drawing	Carl Newman, born Philadelphia, PA 1858-died Abington, PA 1932	
edanmdm-saam_1967.63.73	SAAM	Seated Female Nude	1.0	SAAM-1967.63.73_1	Art|Figure female|Occupations|Models (representations)|Nudity	Drawing	drawing	Carl Newman, born Philadelphia, PA 1858-died Abington, PA 1932	
edanmdm-saam_1967.63.44	SAAM	Standing Female Nude	1.0	SAAM-1967.63.44_1	Art|Figure female|Occupations|Models (representations)|Nudity	Drawing	drawing	Carl Newman, born Philadelphia, PA 1858-died Abington, PA 1932	
edanmdm-saam_1963.6.5	SAAM	House/Monument in Woods	1.0	SAAM-1963.6.5_1	Landscapes|Roads|Architecture|Monuments|Domestic|Figure male|Washington Monument|Obelisk|Dwellings	Drawing	ink wash	Ernest C. Peixotto, born San Francisco, CA 1869-died New York City 1940	n.d.
edanmdm-saam_1986.65.62	SAAM	Merganser Drake Decoy	1.0	SAAM-1986.65.62_1	Animals|Birds|Ducks	Folk Art	painted wood with metal	Unidentified	early 20th century
edanmdm-saam_1980.135.3	SAAM	Up to the Woolworth	1.0	SAAM-1980.135.3_1	Commercial|Woolworth Building|Architecture|Skyscraper|Cityscapes|Bird's eye view	Graphic Arts-Print	etching on paper	Joseph Pennell, born Philadelphia, PA 1857-died New York City 1926	1915
edanmdm-saam_1971.439.47	SAAM	The Poultry Vendor	1.0	SAAM-1971.439.47_1	Occupations|Figure male|Vendor|Poultry vendor	Graphic Arts-Print	woodcut	José Guadalupe Posada, Mexican, Aguascalientes, Mexico 1852-died Mexico City, Mexico 1913	
edanmdm-saam_1976.113.7	SAAM	Going for the Cows	1.0	SAAM-1976.113.7_1	Animals|Dogs|Horses|Figure male|Children	Sculpture	painted plaster	John Rogers, born Salem, MA 1829-died New Canaan, CT 1904	1873
edanmdm-saam_1979.135.66	SAAM	(Figurine Series) Man Holding Heavy Rope	1.0	SAAM-1979.135.66_1	Soldiers|Occupations|Clothing and dress|Figure group|Tools|Dress accessories|Rivers|Uniforms|Landscapes|Weapons|Rope|Men|Hats|Military|Spear	Graphic Arts-Print	print	Salvator Rosa, Italian, born Naples, Italy 1615-died Rome, Italy 1673	
edanmdm-saam_1983.17.2	SAAM	Gentleman of the Frothingham Family	1.0	SAAM-1983.17.2_1	Men|Portraits	Painting-Miniature	watercolor on ivory	Moses B. Russell, born Woodstock, NH ca. 1810-died 1884	ca. 1835
edanmdm-saam_1929.6.105	SAAM	Pegasus Departing	1.0	SAAM-1929.6.105_1	Pegasus|Mythology	Painting	oil on canvas mounted on fiberboard	Albert Pinkham Ryder, born New Bedford, MA 1847-died New York City 1917	by 1901
edanmdm-saam_1929.8.397	SAAM	Diana	1.0	SAAM-1929.8.397_1	Sculpture model|Figure female|Nudity|Mythology|Diana (Roman deity)	Sculpture	bronze	Augustus Saint-Gaudens, born Dublin, Ireland 1848-died Cornish, NH 1907	1889
edanmdm-saam_1985.66.165_730A	SAAM	Samoan Woman	1.0	SAAM-1985.66.165730A_1	Ethnicity|Figure female	Painting	oil on canvas	Antonion Zeno Shindler, 1813 Bulgaria-died Washington, DC 1899	ca. 1890-1899
edanmdm-saam_1929.6.119	SAAM	Mary	1.0	SAAM-1929.6.119_1-000001	Women|Portraits	Painting	watercolor	Abbott Handerson Thayer, born Boston, MA 1849-died Dublin, NH 1921	n.d.
edanmdm-saam_1950.2.26C	SAAM	Jagged Leaf Edge Caterpillar, study for book Concealing Coloration in the Animal Kingdom	1.0	SAAM-1950.2.26C_1	Leaves|Animals|Insects|Caterpillars|Foliage	Painting	watercolor	Gerald H. Thayer, born Cornwall-on-Hudson, NY 1883-died Keene, NH 1939	
edanmdm-saam_1986.65.299	SAAM	Shadow Box with Floral Bouquet	1.0	SAAM-1986.65.299_1	Containers|Flowers	Folk Art	fish scales, glitter, wire, and mixed media on velvet	Unidentified	1880
edanmdm-saam_1929.7.37	SAAM	Louis XVI--Roi de France	1.0	SAAM-1929.7.37_1	Men|Portraits|History	Graphic Arts-Print	stipple	Unidentified (French)	n.d.
edanmdm-saam_1980.53.18	SAAM	Nathanial Boothe Nichols	1.0	SAAM-1980.53.18_1	Men|Portraits	Silhouette	hollow cut: paper over cloth	Unidentified	ca. 1800-1815
edanmdm-saam_1986.65.214	SAAM	Portrait of an Odd Fellow	1.0	SAAM-1986.65.214_1	Rites and ceremonies|Men|Clothing and dress|Portraits|Independent Order of Odd Fellows	Folk Art	watercolor and gouache on paper	Unidentified	ca. 1850
edanmdm-saam_1978.108.28	SAAM	(Illustration for Rubáiyát of Omar Khayyám) The Inevitable Fate	1.0	SAAM-1978.108.28_2	Animals|Literature|Fantasy|Life|Khayyam, Omar|Shells|Skull|Rubaiyat|Allegory|Fragment	Drawing	chalk and pencil on paper	Elihu Vedder, born New York City 1836-died Rome, Italy 1923	1883-1884
edanmdm-saam_1970.355.134	SAAM	Butterfly Violet (Viola papilionacea)	1.0	SAAM-1970.355.134_2	Butterfly violet|Botanical study|Viola papilionacea	Painting	watercolor on paper	Mary Vaux Walcott, born Philadelphia, PA 1860-died St. Andrews, New Brunswick, Canada 1940	1923
edanmdm-saam_1970.355.806	SAAM	(Untitled--Flower Study)	1.0	SAAM-1970.355.806_2	Flowers|Botanical study	Painting	watercolor on paper	Mary Vaux Walcott, born Philadelphia, PA 1860-died St. Andrews, New Brunswick, Canada 1940	ca. 1876
edanmdm-saam_1974.88.40	SAAM	Dancing Nymph			Rites and ceremonies|Figure female|Nudity|Dance|Mythology|Nymph	Sculpture	plaster	Olin Levi Warner, born Suffield, CT 1844-died New York City 1896	1881
edanmdm-saam_1972.84.38	SAAM	The Little Portrait (Young Woman)	1.0	SAAM-1972.84.38_1	Women|Amusements|Reading|Books and reading|Recreation|Portraits	Graphic Arts-Print	drypoint on paper	J. Alden Weir, born West Point, NY 1852-died New York City 1919	ca. 1887-1893
edanmdm-saam_1973.130.193	SAAM	Wood Gatherers	1.0	SAAM-1973.130.193_1	Landscapes|Architecture|Occupations|Domestic|Figure group|Gathering	Graphic Arts-Print	photomechanical wood engraving on paper	Henry Wolf, born Eckwersheim, Alsace 1852-died New York City 1916	1902
edanmdm-saam_1929.8.157.29	SAAM	Scent Bottle	1.0	SAAM-1929.8.157.29_1	Containers	Decorative Arts-Glass	glass	Unidentified (Roman)	400-200 B.C.
edanmdm-saam_1994.4.1	SAAM	Revival Banner (Millennial Timeline)	1.0	SAAM-1994.4.1_1	Religion|Time|Allegory|Eternity	Folk Art	oil on linen	Unidentified	ca. 1930
edanmdm-saam_1991.56.296	SAAM	Alexandria, Egypt	1.0	SAAM-1991.56.296_1	Landscapes|Architecture|Tower|Detail	Drawing	pencil on paper	Miner Kilbourne Kellogg, born Manlius Square, NY 1814-died Toledo, OH 1889	1843
edanmdm-saam_1991.56.48	SAAM	Iceberg	1.0	SAAM-1991.56.48_1	Landscapes|Iceberg|Waterscapes|Sea	Drawing	pencil on paper	Miner Kilbourne Kellogg, born Manlius Square, NY 1814-died Toledo, OH 1889	1865
edanmdm-saam_1996.63.152	SAAM	Theodore Parker, from Ballou's Pictorial Drawing-Room Companion, November 6, 1858	1.0	SAAM-1996.63.152_1	Occupations|Men|Religion|Portraits|Clergy	Graphic Arts-Print	wood engraving on paper	Winslow Homer, born Boston, MA 1836-died Prout's Neck, ME 1910	1858
edanmdm-saam_1991.56.325	SAAM	Boat of Ancient Egyptians from the Tombs/King's Chair	1.0	SAAM-1991.56.325_1		Drawing	pencil on paper	Miner Kilbourne Kellogg, born Manlius Square, NY 1814-died Toledo, OH 1889	
edanmdm-saam_1999.27.82	SAAM	Silhouette of Martha Washington	1.0	SAAM-1999.27.82_1	Women|Clothing and dress|Dress accessories|Portraits|Hats|Profile	Painting-Miniature	watercolor on ivory	Unidentified	19th century
edanmdm-saam_1982.60.1	SAAM	Still Life with Vase and Bottle (fm. portfolio)	1.0	SAAM-1982.60.1_1	Bottle|Vase	Graphic Arts-Print	etching	Emil Carlsen, born Copenhagen, Denmark 1853-died New York City 1932	
edanmdm-saam_1985.66.121	SAAM	Wée-ke-rú-law, He Who Exchanges	1.0	SAAM-1985.66.121_2	Amusements|Ethnicity|Recreation|Men|Portraits|Smoking	Painting	oil on canvas	George Catlin, born Wilkes-Barre, PA 1796-died Jersey City, NJ 1872	1832
edanmdm-saam_1985.66.453	SAAM	Pipe Dance, Assiniboine	1.0	SAAM-1985.66.453_1	Western|Rites and ceremonies|Ethnicity|Pipe Dance|Men|Figure group|Dance	Painting	oil on canvas	George Catlin, born Wilkes-Barre, PA 1796-died Jersey City, NJ 1872	1835-1837
edanmdm-saam_1981.172.16	SAAM	Lady in Bonnet	1.0	SAAM-1981.172.16_1	Women|Clothing and dress|Portraits|Dress accessories|Hats	Silhouette	hollow cut paper on fabric	Chapman, n.d.	n.d.
edanmdm-saam_1971.297	SAAM	The Spirit of the Union	1.0	SAAM-1971.297_1	Unity|Architecture|Government|Men|Domestic|Monuments|Tomb|Portraits|Allegory	Graphic Arts-Print	hand-colored lithograph	Currier and Ives, 1857-1907	1860
edanmdm-saam_1978.77.13	SAAM	Midsummer's Day				Graphic Arts-Print		F. A. Du Peyron, n.d.	
edanmdm-saam_1929.6.63	SAAM	Tanagra (The Builders, New York)	1.0	SAAM-1929.6.63_2	Roses|Sculpture|Architecture|Figure female|Screen|Flowers|Windows|Narcissus|Furnishings|Detail	Painting	oil on canvas	Childe Hassam, born Dorchester, MA 1859-died East Hampton, NY 1935	1918
edanmdm-saam_1967.54.55	SAAM	Le Joueur de Cornemuse	1.0	SAAM-1967.54.55_1	Musical instruments|Music|Bagpipe|Figure male|Entertainers	Graphic Arts-Print	engraving	Isidore Stanislas Henri Helman, French, born Lille, France 1743-died Paris, France 1809	n.d.
edanmdm-saam_1966.48.81	SAAM	The Army of the Potomac--A Sharp-Shooter on Picket Duty	1.0	SAAM-1966.48.81_1	Trees|Landscapes|Soldiers|Civil War, 1861-1865|Weapons|Occupations|American Civil War (1861-1865)|Figure male|Firearms|History|Military	Graphic Arts-Print	wood engraving on paper	Winslow Homer, born Boston, MA 1836-died Prout's Neck, ME 1910	1862
edanmdm-saam_1980.77	SAAM	Garden Flowers	1.0	SAAM-1980.77_1	Landscapes|Plants|Flowers	Graphic Arts-Print	color woodcut on paper	Edna Boies Hopkins, born Hudson, MI 1872/73-died New York City 1937	ca. 1915
edanmdm-saam_1981.32	SAAM	Master Peters	1.0	SAAM-1981.32_1	Men|Portraits	Painting-Miniature	watercolor on ivory	Joseph Wood, born Clarkstown, NY 1778-died Washington, DC 1830	1804
edanmdm-saam_1970.73	SAAM	Fort George Island, Florida	1.0	SAAM-1970.73_1	Landscapes|Fort George Island	Painting	oil on canvas	Thomas Moran, born Bolton, England 1837-died Santa Barbara, CA 1926	1878
edanmdm-saam_1974.120	SAAM	Untitled				Graphic Arts-Print		Richard Nakian, n.d.	
edanmdm-saam_1983.95.7	SAAM	Newport Scene	1.0	SAAM-1983.95.7_1	Landscapes|Coasts|Rocks	Painting	watercolor and pencil on paper mounted on paperboard	Edward Mitchell Bannister, born St. Andrews, New Brunswick, Canada 1828-died Providence, RI 1901	ca. 1880-1889
edanmdm-saam_1951.14.68	SAAM	Monkey Pet	1.0	SAAM-1951.14.68_1	Animals|Figure female|Monkeys	Drawing	pastel	Alice Pike Barney, born Cincinnati, OH 1857-died Los Angeles, CA 1931	n.d.
edanmdm-saam_1909.7.3	SAAM	Moonrise	1.0	SAAM-1909.7.3_2	Landscapes|Night|Moon|Outer space|Time|Forests and forestry	Painting	oil on wood	Ralph Albert Blakelock, born New York City 1847-died Elizabethtown, NY 1919	n.d.
edanmdm-saam_1971.446.99	SAAM	Nude Studies	1.0	SAAM-1971.446.99_1	Torso|Anatomical study|Nudity|Figure male|Sculpture study	Drawing	pen and ink, ink wash and chalk	Solon H. Borglum, born Ogden, UT 1868-died Stamford, CT 1922	1895
edanmdm-saam_1971.446.149	SAAM	Park	1.0	SAAM-1971.446.149_1	Bench|Landscapes|Architecture|Figure group|Parks|Furnishings|Vehicles|Carriage	Drawing	pencil	Solon H. Borglum, born Ogden, UT 1868-died Stamford, CT 1922	n.d.
edanmdm-saam_1971.446.275	SAAM	Untitled	1.0	SAAM-1971.446.275_1	Landscapes|Architecture|Domestic|Dwellings	Graphic Arts-Print	etching	Solon H. Borglum, born Ogden, UT 1868-died Stamford, CT 1922	n.d.
edanmdm-saam_1967.63.207	SAAM	Reclining Female Nude	1.0	SAAM-1967.63.207_1	Figure female|Nudity	Drawing	drawing	Carl Newman, born Philadelphia, PA 1858-died Abington, PA 1932	
